Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
18/05/22,212.0,116.6,228.96,175.96,241.68,2.23,201.4
19/05/22,238.0,130.9,257.04,197.54,271.32,2.5,226.1
20/05/22,179.0,98.45,193.32,148.57,204.06,1.88,170.05
21/05/22,147.0,80.85,158.76,122.01,167.58,1.54,139.65
22/05/22,106.0,58.3,114.48,87.98,120.84,1.11,100.7
23/05/22,83.0,45.65,89.64,68.89,94.62,0.87,78.85
24/05/22,88.0,48.4,95.04,73.04,100.32,0.92,83.6
25/05/22,97.0,53.35,104.76,80.51,110.58,1.02,92.15
26/05/22,95.0,52.25,102.6,78.85,108.3,1.0,90.25
27/05/22,76.0,41.8,82.08,63.08,86.64,0.8,72.2
28/05/22,86.0,47.3,92.88,71.38,98.04,0.9,81.7
29/05/22,83.0,45.65,89.64,68.89,94.62,0.87,78.85
30/05/22,66.0,36.3,71.28,54.78,75.24,0.69,62.7
31/05/22,87.0,47.85,93.96,72.21,99.18,0.91,82.65
01/06/22,79.0,43.45,85.32,65.57,90.06,0.83,75.05
02/06/22,99.0,54.45,106.92,82.17,112.86,1.04,94.05
03/06/22,108.0,59.4,116.64,89.64,123.12,1.13,102.6
04/06/22,77.0,42.35,83.16,63.91,87.78,0.81,73.15
05/06/22,69.0,37.95,74.52,57.27,78.66,0.72,65.55
06/06/22,70.0,38.5,75.6,58.1,79.8,0.74,66.5
07/06/22,71.0,39.05,76.68,58.93,80.94,0.75,67.45
08/06/22,70.0,38.5,75.6,58.1,79.8,0.74,66.5
09/06/22,56.0,30.8,60.48,46.48,63.84,0.59,53.2
10/06/22,62.0,34.1,66.96,51.46,70.68,0.65,58.9
11/06/22,59.0,32.45,63.72,48.97,67.26,0.62,56.05
12/06/22,55.0,30.25,59.4,45.65,62.7,0.58,52.25
13/06/22,56.0,30.8,60.48,46.48,63.84,0.59,53.2
14/06/22,65.0,35.75,70.2,53.95,74.1,0.68,61.75
15/06/22,56.0,30.8,60.48,46.48,63.84,0.59,53.2
16/06/22,51.0,28.05,55.08,42.33,58.14,0.54,48.45
17/06/22,65.0,35.75,70.2,53.95,74.1,0.68,61.75
18/06/22,60.0,33.0,64.8,49.8,68.4,0.63,57.0
19/06/22,45.0,24.75,48.6,37.35,51.3,0.47,42.75
20/06/22,44.0,24.2,47.52,36.52,50.16,0.46,41.8
21/06/22,48.0,26.4,51.84,39.84,54.72,0.5,45.6
22/06/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
23/06/22,52.0,28.6,56.16,43.16,59.28,0.55,49.4
24/06/22,48.0,26.4,51.84,39.84,54.72,0.5,45.6
25/06/22,49.0,26.95,52.92,40.67,55.86,0.51,46.55
26/06/22,55.0,30.25,59.4,45.65,62.7,0.58,52.25
27/06/22,54.0,29.7,58.32,44.82,61.56,0.57,51.3
28/06/22,51.0,28.05,55.08,42.33,58.14,0.54,48.45
29/06/22,59.0,32.45,63.72,48.97,67.26,0.62,56.05
30/06/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
01/07/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
02/07/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
03/07/22,72.0,39.6,77.76,59.76,82.08,0.76,68.4
04/07/22,65.0,35.75,70.2,53.95,74.1,0.68,61.75
05/07/22,60.0,33.0,64.8,49.8,68.4,0.63,57.0
06/07/22,61.0,33.55,65.88,50.63,69.54,0.64,57.95
07/07/22,56.0,30.8,60.48,46.48,63.84,0.59,53.2
08/07/22,68.0,37.4,73.44,56.44,77.52,0.71,64.6
09/07/22,68.0,37.4,73.44,56.44,77.52,0.71,64.6
10/07/22,65.0,35.75,70.2,53.95,74.1,0.68,61.75
11/07/22,68.0,37.4,73.44,56.44,77.52,0.71,64.6
12/07/22,54.0,29.7,58.32,44.82,61.56,0.57,51.3
13/07/22,62.0,34.1,66.96,51.46,70.68,0.65,58.9
14/07/22,53.0,29.15,57.24,43.99,60.42,0.56,50.35
15/07/22,56.0,30.8,60.48,46.48,63.84,0.59,53.2
16/07/22,62.0,34.1,66.96,51.46,70.68,0.65,58.9
17/07/22,64.0,35.2,69.12,53.12,72.96,0.67,60.8
18/07/22,85.0,46.75,91.8,70.55,96.9,0.89,80.75
19/07/22,83.0,45.65,89.64,68.89,94.62,0.87,78.85
20/07/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
21/07/22,63.0,34.65,68.04,52.29,71.82,0.66,59.85
22/07/22,63.0,34.65,68.04,52.29,71.82,0.66,59.85
23/07/22,60.0,33.0,64.8,49.8,68.4,0.63,57.0
24/07/22,48.0,26.4,51.84,39.84,54.72,0.5,45.6
25/07/22,49.0,26.95,52.92,40.67,55.86,0.51,46.55
26/07/22,50.0,27.5,54.0,41.5,57.0,0.53,47.5
27/07/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
28/07/22,73.0,40.15,78.84,60.59,83.22,0.77,69.35
29/07/22,81.0,44.55,87.48,67.23,92.34,0.85,76.95
30/07/22,71.0,39.05,76.68,58.93,80.94,0.75,67.45
31/07/22,74.0,40.7,79.92,61.42,84.36,0.78,70.3
01/08/22,65.0,35.75,70.2,53.95,74.1,0.68,61.75
02/08/22,63.0,34.65,68.04,52.29,71.82,0.66,59.85
03/08/22,89.0,48.95,96.12,73.87,101.46,0.93,84.55
04/08/22,61.0,33.55,65.88,50.63,69.54,0.64,57.95
05/08/22,71.0,39.05,76.68,58.93,80.94,0.75,67.45
06/08/22,50.0,27.5,54.0,41.5,57.0,0.53,47.5
07/08/22,51.0,28.05,55.08,42.33,58.14,0.54,48.45
08/08/22,48.0,26.4,51.84,39.84,54.72,0.5,45.6
09/08/22,45.0,24.75,48.6,37.35,51.3,0.47,42.75
10/08/22,46.0,25.3,49.68,38.18,52.44,0.48,43.7
11/08/22,43.0,23.65,46.44,35.69,49.02,0.45,40.85
12/08/22,46.0,25.3,49.68,38.18,52.44,0.48,43.7
13/08/22,45.0,24.75,48.6,37.35,51.3,0.47,42.75
14/08/22,68.0,37.4,73.44,56.44,77.52,0.71,64.6
15/08/22,79.0,43.45,85.32,65.57,90.06,0.83,75.05
16/08/22,80.0,44.0,86.4,66.4,91.2,0.84,76.0
17/08/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
18/08/22,55.0,30.25,59.4,45.65,62.7,0.58,52.25
19/08/22,57.0,31.35,61.56,47.31,64.98,0.6,54.15
20/08/22,55.0,30.25,59.4,45.65,62.7,0.58,52.25
21/08/22,57.0,31.35,61.56,47.31,64.98,0.6,54.15
22/08/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
23/08/22,53.0,29.15,57.24,43.99,60.42,0.56,50.35
24/08/22,53.0,29.15,57.24,43.99,60.42,0.56,50.35
25/08/22,72.0,39.6,77.76,59.76,82.08,0.76,68.4
26/08/22,64.0,35.2,69.12,53.12,72.96,0.67,60.8
27/08/22,74.0,40.7,79.92,61.42,84.36,0.78,70.3
28/08/22,71.0,39.05,76.68,58.93,80.94,0.75,67.45
29/08/22,68.0,37.4,73.44,56.44,77.52,0.71,64.6
30/08/22,88.0,48.4,95.04,73.04,100.32,0.92,83.6
31/08/22,81.0,44.55,87.48,67.23,92.34,0.85,76.95
01/09/22,64.0,35.2,69.12,53.12,72.96,0.67,60.8
02/09/22,74.0,40.7,79.92,61.42,84.36,0.78,70.3
03/09/22,80.0,44.0,86.4,66.4,91.2,0.84,76.0
04/09/22,69.0,37.95,74.52,57.27,78.66,0.72,65.55
05/09/22,60.0,33.0,64.8,49.8,68.4,0.63,57.0
06/09/22,61.0,33.55,65.88,50.63,69.54,0.64,57.95
07/09/22,69.0,37.95,74.52,57.27,78.66,0.72,65.55
08/09/22,62.0,34.1,66.96,51.46,70.68,0.65,58.9
09/09/22,72.0,39.6,77.76,59.76,82.08,0.76,68.4
10/09/22,66.0,36.3,71.28,54.78,75.24,0.69,62.7
11/09/22,71.0,39.05,76.68,58.93,80.94,0.75,67.45
12/09/22,65.0,35.75,70.2,53.95,74.1,0.68,61.75
13/09/22,62.0,34.1,66.96,51.46,70.68,0.65,58.9
14/09/22,53.0,29.15,57.24,43.99,60.42,0.56,50.35
15/09/22,51.0,28.05,55.08,42.33,58.14,0.54,48.45
16/09/22,50.0,27.5,54.0,41.5,57.0,0.53,47.5
17/09/22,46.0,25.3,49.68,38.18,52.44,0.48,43.7
18/09/22,39.0,21.45,42.12,32.37,44.46,0.41,37.05
19/09/22,46.0,25.3,49.68,38.18,52.44,0.48,43.7
20/09/22,61.0,33.55,65.88,50.63,69.54,0.64,57.95
21/09/22,54.0,29.7,58.32,44.82,61.56,0.57,51.3
22/09/22,50.0,27.5,54.0,41.5,57.0,0.53,47.5
23/09/22,60.0,33.0,64.8,49.8,68.4,0.63,57.0
24/09/22,49.0,26.95,52.92,40.67,55.86,0.51,46.55
25/09/22,54.0,29.7,58.32,44.82,61.56,0.57,51.3
26/09/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
27/09/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
28/09/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
29/09/22,70.0,38.5,75.6,58.1,79.8,0.74,66.5
30/09/22,70.0,38.5,75.6,58.1,79.8,0.74,66.5
01/10/22,78.0,42.9,84.24,64.74,88.92,0.82,74.1
02/10/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
03/10/22,58.0,31.9,62.64,48.14,66.12,0.61,55.1
04/10/22,70.0,38.5,75.6,58.1,79.8,0.74,66.5
05/10/22,75.0,41.25,81.0,62.25,85.5,0.79,71.25
06/10/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
07/10/22,70.0,38.5,75.6,58.1,79.8,0.74,66.5
08/10/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
09/10/22,64.0,35.2,69.12,53.12,72.96,0.67,60.8
10/10/22,72.0,39.6,77.76,59.76,82.08,0.76,68.4
11/10/22,67.0,36.85,72.36,55.61,76.38,0.7,63.65
12/10/22,74.0,40.7,79.92,61.42,84.36,0.78,70.3
13/10/22,80.0,44.0,86.4,66.4,91.2,0.84,76.0
14/10/22,79.0,43.45,85.32,65.57,90.06,0.83,75.05
15/10/22,82.0,45.1,88.56,68.06,93.48,0.86,77.9
16/10/22,107.0,58.85,115.56,88.81,121.98,1.12,101.65
17/10/22,99.0,54.45,106.92,82.17,112.86,1.04,94.05
18/10/22,85.0,46.75,91.8,70.55,96.9,0.89,80.75
19/10/22,80.0,44.0,86.4,66.4,91.2,0.84,76.0
20/10/22,87.0,47.85,93.96,72.21,99.18,0.91,82.65
21/10/22,100.0,55.0,108.0,83.0,114.0,1.05,95.0
22/10/22,82.0,45.1,88.56,68.06,93.48,0.86,77.9
23/10/22,123.0,67.65,132.84,102.09,140.22,1.29,116.85
24/10/22,136.0,74.8,146.88,112.88,155.04,1.43,129.2
25/10/22,213.0,117.15,230.04,176.79,242.82,2.24,202.35
26/10/22,159.0,87.45,171.72,131.97,181.26,1.67,151.05
27/10/22,163.0,89.65,176.04,135.29,185.82,1.71,154.85
28/10/22,151.0,83.05,163.08,125.33,172.14,1.59,143.45
29/10/22,144.0,79.2,155.52,119.52,164.16,1.51,136.8
30/10/22,127.0,69.85,137.16,105.41,144.78,1.33,120.65
31/10/22,130.0,71.5,140.4,107.9,148.2,1.37,123.5
01/11/22,152.0,83.6,164.16,126.16,173.28,1.6,144.4
02/11/22,169.0,92.95,182.52,140.27,192.66,1.77,160.55
03/11/22,141.0,77.55,152.28,117.03,160.74,1.48,133.95
04/11/22,145.0,79.75,156.6,120.35,165.3,1.52,137.75
05/11/22,159.0,87.45,171.72,131.97,181.26,1.67,151.05
06/11/22,158.0,86.9,170.64,131.14,180.12,1.66,150.1
07/11/22,146.0,80.3,157.68,121.18,166.44,1.53,138.7
08/11/22,168.0,92.4,181.44,139.44,191.52,1.76,159.6
09/11/22,192.0,105.6,207.36,159.36,218.88,2.02,182.4
10/11/22,179.0,98.45,193.32,148.57,204.06,1.88,170.05
11/11/22,158.0,86.9,170.64,131.14,180.12,1.66,150.1
12/11/22,156.0,85.8,168.48,129.48,177.84,1.64,148.2
13/11/22,161.0,88.55,173.88,133.63,183.54,1.69,152.95
14/11/22,178.0,97.9,192.24,147.74,202.92,1.87,169.1
15/11/22,220.0,121.0,237.6,182.6,250.8,2.31,209.0
16/11/22,190.0,104.5,205.2,157.7,216.6,2.0,180.5
17/11/22,167.0,91.85,180.36,138.61,190.38,1.75,158.65
18/11/22,128.0,70.4,138.24,106.24,145.92,1.34,121.6
19/11/22,134.0,73.7,144.72,111.22,152.76,1.41,127.3
20/11/22,143.0,78.65,154.44,118.69,163.02,1.5,135.85
21/11/22,138.0,75.9,149.04,114.54,157.32,1.45,131.1
22/11/22,173.0,95.15,186.84,143.59,197.22,1.82,164.35
23/11/22,195.0,107.25,210.6,161.85,222.3,2.05,185.25
24/11/22,211.0,116.05,227.88,175.13,240.54,2.22,200.45
25/11/22,231.0,127.05,249.48,191.73,263.34,2.43,219.45
26/11/22,243.0,133.65,262.44,201.69,277.02,2.55,230.85
27/11/22,238.0,130.9,257.04,197.54,271.32,2.5,226.1
28/11/22,167.0,91.85,180.36,138.61,190.38,1.75,158.65
29/11/22,158.0,86.9,170.64,131.14,180.12,1.66,150.1
30/11/22,198.0,108.9,213.84,164.34,225.72,2.08,188.1
01/12/22,213.0,117.15,230.04,176.79,242.82,2.24,202.35
02/12/22,216.0,118.8,233.28,179.28,246.24,2.27,205.2
03/12/22,219.0,120.45,236.52,181.77,249.66,2.3,208.05
04/12/22,249.0,136.95,268.92,206.67,283.86,2.61,236.55
05/12/22,272.0,149.6,293.76,225.76,310.08,2.86,258.4
06/12/22,275.0,151.25,297.0,228.25,313.5,2.89,261.25
07/12/22,271.0,149.05,292.68,224.93,308.94,2.85,257.45
08/12/22,255.0,140.25,275.4,211.65,290.7,2.68,242.25
09/12/22,190.0,104.5,205.2,157.7,216.6,2.0,180.5
10/12/22,170.0,93.5,183.6,141.1,193.8,1.79,161.5
11/12/22,198.0,108.9,213.84,164.34,225.72,2.08,188.1
12/12/22,168.0,92.4,181.44,139.44,191.52,1.76,159.6
13/12/22,169.0,92.95,182.52,140.27,192.66,1.77,160.55
14/12/22,127.0,69.85,137.16,105.41,144.78,1.33,120.65
15/12/22,117.0,64.35,126.36,97.11,133.38,1.23,111.15
16/12/22,142.0,78.1,153.36,117.86,161.88,1.49,134.9
17/12/22,152.0,83.6,164.16,126.16,173.28,1.6,144.4
18/12/22,165.0,90.75,178.2,136.95,188.1,1.73,156.75
19/12/22,138.0,75.9,149.04,114.54,157.32,1.45,131.1
20/12/22,161.0,88.55,173.88,133.63,183.54,1.69,152.95
21/12/22,189.0,103.95,204.12,156.87,215.46,1.98,179.55
22/12/22,242.0,133.1,261.36,200.86,275.88,2.54,229.9
23/12/22,238.0,130.9,257.04,197.54,271.32,2.5,226.1
24/12/22,175.0,96.25,189.0,145.25,199.5,1.84,166.25
25/12/22,186.0,102.3,200.88,154.38,212.04,1.95,176.7
26/12/22,198.0,108.9,213.84,164.34,225.72,2.08,188.1
27/12/22,241.0,132.55,260.28,200.03,274.74,2.53,228.95
28/12/22,240.0,132.0,259.2,199.2,273.6,2.52,228.0
29/12/22,238.0,130.9,257.04,197.54,271.32,2.5,226.1
30/12/22,229.0,125.95,247.32,190.07,261.06,2.4,217.55
31/12/22,222.0,122.1,239.76,184.26,253.08,2.33,210.9
01/01/23,147.0,80.85,158.76,122.01,167.58,1.54,139.65
02/01/23,188.0,103.4,203.04,156.04,214.32,1.97,178.6
03/01/23,214.0,117.7,231.12,177.62,243.96,2.25,203.3
04/01/23,204.0,112.2,220.32,169.32,232.56,2.14,193.8
05/01/23,223.0,122.65,240.84,185.09,254.22,2.34,211.85
06/01/23,255.0,140.25,275.4,211.65,290.7,2.68,242.25
07/01/23,204.0,112.2,220.32,169.32,232.56,2.14,193.8
08/01/23,198.0,108.9,213.84,164.34,225.72,2.08,188.1
09/01/23,137.0,75.35,147.96,113.71,156.18,1.44,130.15
10/01/23,158.0,86.9,170.64,131.14,180.12,1.66,150.1
11/01/23,213.0,117.15,230.04,176.79,242.82,2.24,202.35
12/01/23,196.0,107.8,211.68,162.68,223.44,2.06,186.2
13/01/23,134.0,73.7,144.72,111.22,152.76,1.41,127.3
14/01/23,240.0,132.0,259.2,199.2,273.6,2.52,228.0
15/01/23,198.0,108.9,213.84,164.34,225.72,2.08,188.1
16/01/23,214.0,117.7,231.12,177.62,243.96,2.25,203.3
17/01/23,236.0,129.8,254.88,195.88,269.04,2.48,224.2
18/01/23,264.0,145.2,285.12,219.12,300.96,2.77,250.8
19/01/23,256.0,140.8,276.48,212.48,291.84,2.69,243.2
20/01/23,231.0,127.05,249.48,191.73,263.34,2.43,219.45
21/01/23,175.0,96.25,189.0,145.25,199.5,1.84,166.25
22/01/23,168.0,92.4,181.44,139.44,191.52,1.76,159.6
23/01/23,170.0,93.5,183.6,141.1,193.8,1.79,161.5
24/01/23,175.0,96.25,189.0,145.25,199.5,1.84,166.25
25/01/23,209.0,114.95,225.72,173.47,238.26,2.19,198.55
26/01/23,232.0,127.6,250.56,192.56,264.48,2.44,220.4
27/01/23,254.0,139.7,274.32,210.82,289.56,2.67,241.3
28/01/23,244.0,134.2,263.52,202.52,278.16,2.56,231.8
29/01/23,176.0,96.8,190.08,146.08,200.64,1.85,167.2
30/01/23,154.0,84.7,166.32,127.82,175.56,1.62,146.3
31/01/23,225.0,123.75,243.0,186.75,256.5,2.36,213.75
01/02/23,227.0,124.85,245.16,188.41,258.78,2.38,215.65
02/02/23,180.0,99.0,194.4,149.4,205.2,1.89,171.0
03/02/23,198.0,108.9,213.84,164.34,225.72,2.08,188.1
04/02/23,201.0,110.55,217.08,166.83,229.14,2.11,190.95
05/02/23,226.0,124.3,244.08,187.58,257.64,2.37,214.7
06/02/23,185.0,101.75,199.8,153.55,210.9,1.94,175.75
07/02/23,177.0,97.35,191.16,146.91,201.78,1.86,168.15
08/02/23,233.0,128.15,251.64,193.39,265.62,2.45,221.35
09/02/23,236.0,129.8,254.88,195.88,269.04,2.48,224.2
10/02/23,200.0,110.0,216.0,166.0,228.0,2.1,190.0
11/02/23,172.0,94.6,185.76,142.76,196.08,1.81,163.4
12/02/23,165.0,90.75,178.2,136.95,188.1,1.73,156.75
13/02/23,146.0,80.3,157.68,121.18,166.44,1.53,138.7
14/02/23,203.0,111.65,219.24,168.49,231.42,2.13,192.85
15/02/23,224.0,123.2,241.92,185.92,255.36,2.35,212.8
16/02/23,199.0,109.45,214.92,165.17,226.86,2.09,189.05
17/02/23,201.0,110.55,217.08,166.83,229.14,2.11,190.95
18/02/23,185.0,101.75,199.8,153.55,210.9,1.94,175.75
19/02/23,191.0,105.05,206.28,158.53,217.74,2.01,181.45
20/02/23,183.0,100.65,197.64,151.89,208.62,1.92,173.85
21/02/23,201.0,110.55,217.08,166.83,229.14,2.11,190.95
22/02/23,123.0,67.65,132.84,102.09,140.22,1.29,116.85
23/02/23,172.0,94.6,185.76,142.76,196.08,1.81,163.4
24/02/23,219.0,120.45,236.52,181.77,249.66,2.3,208.05
25/02/23,197.0,108.35,212.76,163.51,224.58,2.07,187.15
26/02/23,208.0,114.4,224.64,172.64,237.12,2.18,197.6
27/02/23,194.0,106.7,209.52,161.02,221.16,2.04,184.3
28/02/23,188.0,103.4,203.04,156.04,214.32,1.97,178.6
01/03/23,174.0,95.7,187.92,144.42,198.36,1.83,165.3
02/03/23,205.0,112.75,221.4,170.15,233.7,2.15,194.75
03/03/23,262.0,144.1,282.96,217.46,298.68,2.75,248.9
04/03/23,281.0,154.55,303.48,233.23,320.34,2.95,266.95
05/03/23,260.0,143.0,280.8,215.8,296.4,2.73,247.0
06/03/23,246.0,135.3,265.68,204.18,280.44,2.58,233.7
07/03/23,139.0,76.45,150.12,115.37,158.46,1.46,132.05
08/03/23,136.0,74.8,146.88,112.88,155.04,1.43,129.2
09/03/23,156.0,85.8,168.48,129.48,177.84,1.64,148.2
10/03/23,145.0,79.75,156.6,120.35,165.3,1.52,137.75
11/03/23,163.0,89.65,176.04,135.29,185.82,1.71,154.85
12/03/23,186.0,102.3,200.88,154.38,212.04,1.95,176.7
13/03/23,213.0,117.15,230.04,176.79,242.82,2.24,202.35
14/03/23,199.0,109.45,214.92,165.17,226.86,2.09,189.05
15/03/23,165.0,90.75,178.2,136.95,188.1,1.73,156.75
16/03/23,146.0,80.3,157.68,121.18,166.44,1.53,138.7
17/03/23,117.0,64.35,126.36,97.11,133.38,1.23,111.15
18/03/23,118.0,64.9,127.44,97.94,134.52,1.24,112.1
19/03/23,97.0,53.35,104.76,80.51,110.58,1.02,92.15
20/03/23,90.0,49.5,97.2,74.7,102.6,0.95,85.5
21/03/23,91.0,50.05,98.28,75.53,103.74,0.96,86.45
22/03/23,96.0,52.8,103.68,79.68,109.44,1.01,91.2
23/03/23,86.0,47.3,92.88,71.38,98.04,0.9,81.7
24/03/23,73.0,40.15,78.84,60.59,83.22,0.77,69.35
25/03/23,88.0,48.4,95.04,73.04,100.32,0.92,83.6
26/03/23,98.0,53.9,105.84,81.34,111.72,1.03,93.1
27/03/23,97.0,53.35,104.76,80.51,110.58,1.02,92.15
28/03/23,117.0,64.35,126.36,97.11,133.38,1.23,111.15
29/03/23,125.0,68.75,135.0,103.75,142.5,1.31,118.75
30/03/23,106.0,58.3,114.48,87.98,120.84,1.11,100.7
31/03/23,82.0,45.1,88.56,68.06,93.48,0.86,77.9
01/04/23,108.0,59.4,116.64,89.64,123.12,1.13,102.6
02/04/23,93.0,51.15,100.44,77.19,106.02,0.98,88.35
03/04/23,86.0,47.3,92.88,71.38,98.04,0.9,81.7
04/04/23,86.0,47.3,92.88,71.38,98.04,0.9,81.7
05/04/23,87.0,47.85,93.96,72.21,99.18,0.91,82.65
06/04/23,99.0,54.45,106.92,82.17,112.86,1.04,94.05
07/04/23,149.0,81.95,160.92,123.67,169.86,1.56,141.55
08/04/23,182.0,100.1,196.56,151.06,207.48,1.91,172.9
09/04/23,156.0,85.8,168.48,129.48,177.84,1.64,148.2
10/04/23,132.0,72.6,142.56,109.56,150.48,1.39,125.4
11/04/23,112.0,61.6,120.96,92.96,127.68,1.18,106.4
12/04/23,134.0,73.7,144.72,111.22,152.76,1.41,127.3
13/04/23,130.0,71.5,140.4,107.9,148.2,1.37,123.5
14/04/23,126.0,69.3,136.08,104.58,143.64,1.32,119.7
15/04/23,110.0,60.5,118.8,91.3,125.4,1.16,104.5
16/04/23,100.0,55.0,108.0,83.0,114.0,1.05,95.0
17/04/23,95.0,52.25,102.6,78.85,108.3,1.0,90.25
18/04/23,103.0,56.65,111.24,85.49,117.42,1.08,97.85
19/04/23,125.0,68.75,135.0,103.75,142.5,1.31,118.75
20/04/23,106.0,58.3,114.48,87.98,120.84,1.11,100.7
21/04/23,79.0,43.45,85.32,65.57,90.06,0.83,75.05
22/04/23,74.0,40.7,79.92,61.42,84.36,0.78,70.3
23/04/23,86.0,47.3,92.88,71.38,98.04,0.9,81.7
24/04/23,77.0,42.35,83.16,63.91,87.78,0.81,73.15
25/04/23,101.0,55.55,109.08,83.83,115.14,1.06,95.95
26/04/23,94.0,51.7,101.52,78.02,107.16,0.99,89.3
27/04/23,92.0,50.6,99.36,76.36,104.88,0.97,87.4
28/04/23,71.0,39.05,76.68,58.93,80.94,0.75,67.45
29/04/23,81.0,44.55,87.48,67.23,92.34,0.85,76.95
30/04/23,81.0,44.55,87.48,67.23,92.34,0.85,76.95
01/05/23,74.0,40.7,79.92,61.42,84.36,0.78,70.3
02/05/23,78.0,42.9,84.24,64.74,88.92,0.82,74.1
03/05/23,80.0,44.0,86.4,66.4,91.2,0.84,76.0
04/05/23,76.0,41.8,82.08,63.08,86.64,0.8,72.2
05/05/23,75.0,41.25,81.0,62.25,85.5,0.79,71.25
06/05/23,74.0,40.7,79.92,61.42,84.36,0.78,70.3
07/05/23,84.0,46.2,90.72,69.72,95.76,0.88,79.8
08/05/23,82.0,45.1,88.56,68.06,93.48,0.86,77.9
09/05/23,91.0,50.05,98.28,75.53,103.74,0.96,86.45
10/05/23,112.0,61.6,120.96,92.96,127.68,1.18,106.4
11/05/23,121.0,66.55,130.68,100.43,137.94,1.27,114.95
12/05/23,120.0,66.0,129.6,99.6,136.8,1.26,114.0
13/05/23,99.0,54.45,106.92,82.17,112.86,1.04,94.05
14/05/23,52.0,28.6,56.16,43.16,59.28,0.55,49.4
15/05/23,68.0,37.4,73.44,56.44,77.52,0.71,64.6
16/05/23,67.0,36.85,72.36,55.61,76.38,0.7,63.65
17/05/23,69.0,37.95,74.52,57.27,78.66,0.72,65.55
18/05/23,75.0,41.25,81.0,62.25,85.5,0.79,71.25
19/05/23,76.0,41.8,82.08,63.08,86.64,0.8,72.2
20/05/23,80.0,44.0,86.4,66.4,91.2,0.84,76.0
21/05/23,73.0,40.15,78.84,60.59,83.22,0.77,69.35
22/05/23,70.0,38.5,75.6,58.1,79.8,0.74,66.5
23/05/23,79.0,43.45,85.32,65.57,90.06,0.83,75.05
24/05/23,69.0,37.95,74.52,57.27,78.66,0.72,65.55
25/05/23,68.0,37.4,73.44,56.44,77.52,0.71,64.6
26/05/23,67.0,36.85,72.36,55.61,76.38,0.7,63.65
27/05/23,73.0,40.15,78.84,60.59,83.22,0.77,69.35
28/05/23,75.0,41.25,81.0,62.25,85.5,0.79,71.25
29/05/23,78.0,42.9,84.24,64.74,88.92,0.82,74.1
30/05/23,80.0,44.0,86.4,66.4,91.2,0.84,76.0
31/05/23,97.0,53.35,104.76,80.51,110.58,1.02,92.15
01/06/23,89.0,48.95,96.12,73.87,101.46,0.93,84.55
02/06/23,84.0,46.2,90.72,69.72,95.76,0.88,79.8
03/06/23,74.0,40.7,79.92,61.42,84.36,0.78,70.3
04/06/23,72.0,39.6,77.76,59.76,82.08,0.76,68.4
05/06/23,73.0,40.15,78.84,60.59,83.22,0.77,69.35
06/06/23,81.0,44.55,87.48,67.23,92.34,0.85,76.95
07/06/23,87.0,47.85,93.96,72.21,99.18,0.91,82.65
08/06/23,89.0,48.95,96.12,73.87,101.46,0.93,84.55
09/06/23,81.0,44.55,87.48,67.23,92.34,0.85,76.95
10/06/23,85.0,46.75,91.8,70.55,96.9,0.89,80.75
11/06/23,85.0,46.75,91.8,70.55,96.9,0.89,80.75
12/06/23,90.0,49.5,97.2,74.7,102.6,0.95,85.5
13/06/23,83.0,45.65,89.64,68.89,94.62,0.87,78.85
14/06/23,78.0,42.9,84.24,64.74,88.92,0.82,74.1
15/06/23,83.0,45.65,89.64,68.89,94.62,0.87,78.85
16/06/23,84.0,46.2,90.72,69.72,95.76,0.88,79.8
17/06/23,89.0,48.95,96.12,73.87,101.46,0.93,84.55
18/06/23,98.0,53.9,105.84,81.34,111.72,1.03,93.1
19/06/23,92.0,50.6,99.36,76.36,104.88,0.97,87.4
20/06/23,93.0,51.15,100.44,77.19,106.02,0.98,88.35
21/06/23,100.0,55.0,108.0,83.0,114.0,1.05,95.0
22/06/23,97.0,53.35,104.76,80.51,110.58,1.02,92.15
23/06/23,77.0,42.35,83.16,63.91,87.78,0.81,73.15
24/06/23,73.0,40.15,78.84,60.59,83.22,0.77,69.35
25/06/23,61.0,33.55,65.88,50.63,69.54,0.64,57.95
26/06/23,73.0,40.15,78.84,60.59,83.22,0.77,69.35
27/06/23,58.0,31.9,62.64,48.14,66.12,0.61,55.1
28/06/23,61.0,33.55,65.88,50.63,69.54,0.64,57.95
29/06/23,53.0,29.15,57.24,43.99,60.42,0.56,50.35
30/06/23,56.0,30.8,60.48,46.48,63.84,0.59,53.2
01/07/23,67.0,36.85,72.36,55.61,76.38,0.7,63.65
